Intervention ID,Intervention URL,State Act ID,State Act URL,State Act Title,GTA Evaluation,Implementing Jurisdictions,Implementation Level,Eligible Firm,Intervention Type,Mast Chapter,Affected Sectors,Affected Products,Affected Jurisdictions,Is Horizontal,Date Announced,Date Implemented,Date Removed,Is In Force
58176,https://globaltradealert.org/intervention/58176,28045,https://www.globaltradealert.org/state-act/28045,United States of America: Court ruling reduces tariff on certain vehicles from 25% to 2.5%,Green,United States of America,National,firm-specific,Import tariff,Tariff measures,491,870332,"Canada, Germany, India, Italy, Japan, Netherlands, South Africa, Spain, United Kingdom",False,2017-08-16,2017-08-16,2019-06-07,0
58177,https://globaltradealert.org/intervention/58177,28046,https://www.globaltradealert.org/state-act/28046,United States of America: Reclassification of nursing/breast pads resulting in a tariff increase,Red,United States of America,National,all,Import tariff,Tariff measures,321,961900,"Belgium, Canada, China, Colombia, Costa Rica, Czechia, Denmark, Egypt, France, Germany, Hong Kong, India, Israel, Italy, Mexico, Netherlands, Pakistan, Panama, Slovakia, Slovenia, Spain, Sweden, Thailand, Turkiye, United Kingdom",False,2017-08-16,2017-10-16,,1
58178,https://globaltradealert.org/intervention/58178,28047,https://www.globaltradealert.org/state-act/28047,United States of America: Reclassification of foot sleeves resulting in a tariff decrease,Green,United States of America,National,all,Import tariff,Tariff measures,271,630790,"Australia, Bahrain, Bangladesh, Brazil, Cambodia, Canada, China, Czechia, Republic of Korea, Denmark, Dominican Republic, El Salvador, France, Germany, Guatemala, Honduras, Hong Kong, India, Indonesia, Italy, Japan, Macedonia, Malaysia, Mexico, Nepal, Netherlands, Pakistan, Philippines, Poland, Romania, Serbia, Spain, Sri Lanka, Sweden, Thailand, Tunisia, Turkiye, United Kingdom, Vietnam",False,2017-08-16,2017-10-16,,1
58179,https://globaltradealert.org/intervention/58179,28048,https://www.globaltradealert.org/state-act/28048,United States of America: Reclassification of nut setters resulting in a tariff increase,Red,United States of America,National,all,Import tariff,Tariff measures,429,820420,"Canada, China, Germany, Japan",False,2017-08-16,2017-10-16,,1
58234,https://globaltradealert.org/intervention/58234,28088,https://www.globaltradealert.org/state-act/28088,United States of America: Increase in the assessments paid on imports of cotton and cotton-containing products,Red,United States of America,National,all,Import tariff,Tariff measures,"19, 263, 264, 265, 266, 267, 268, 272, 273, 279","520100, 520411, 520419, 520420, 520511, 520512, 520513, 520514, 520515, 520521, 520522, 520523, 520524, 520526, 520527, 520528, 520531, 520532, 520533, 520534, 520535, 520541, 520542, 520543, 520544, 520546, 520547, 520548, 520611, 520612, 520613, 520614, 520615, 520621, 520622, 520623, 520624, 520625, 520631, 520632, 520633, 520634, 520635, 520641, 520642, 520643, 520644, 520645, 520710, 520790, 520811, 520812, 520813, 520819, 520821, 520822, 520823, 520829, 520831, 520832, 520833, 520839, 520841, 520842, 520843, 520849, 520851, 520852, 520859, 520911, 520912, 520919, 520921, 520922, 520929, 520931, 520932, 520939, 520941, 520942, 520943, 520949, 520951, 520952, 520959, 521011, 521019, 521021, 521029, 521031, 521032, 521039, 521041, 521049, 521051, 521059, 521111, 521112, 521119, 521120, 521131, 521132, 521139, 521141, 521142, 521143, 521149, 521151, 521152, 521159, 521211, 521212, 521213, 521214, 521215, 521221, 521222, 521223, 521224, 521225, 530911, 530919, 530921, 530929, 540710, 540720, 540730, 540741, 540742, 540743, 540744, 540751, 540752, 540753, 540754, 540761, 540769, 540771, 540772, 540773, 540774, 540781, 540782, 540783, 540784, 540791, 540792, 540793, 540794, 550911, 550912, 550921, 550922, 550931, 550932, 550941, 550942, 550951, 550952, 550953, 550959, 550961, 550962, 550969, 550991, 550992, 550999, 551211, 551219, 551221, 551229, 551291, 551299, 551311, 551312, 551313, 551319, 551321, 551323, 551329, 551331, 551339, 551341, 551349, 551411, 551412, 551419, 551421, 551422, 551423, 551429, 551430, 551441, 551442, 551443, 551449, 551511, 551512, 551513, 551519, 551521, 551522, 551529, 551591, 551599, 551611, 551612, 551613, 551614, 551621, 551622, 551623, 551624, 551631, 551632, 551633, 551634, 551641, 551642, 551643, 551644, 551691, 551692, 551693, 551694, 560121, 560210, 560290, 560311, 560312, 560313, 560314, 560391, 560392, 560393, 560394, 560410, 560490, 560500, 560600, 560721, 560729, 560741, 560749, 560750, 560790, 560811, 560819, 560890, 560900, 570110, 570190, 570210, 570220, 570231, 570232, 570239, 570241, 570242, 570249, 570250, 570291, 570292, 570299, 570310, 570321, 570329, 570331, 570339, 570390, 570410, 570420, 570490, 570500, 580110, 580121, 580122, 580123, 580126, 580127, 580131, 580132, 580133, 580136, 580137, 580190","Afghanistan, Australia, Austria, Bangladesh, Belarus, Belgium, Brazil, Bulgaria, Canada, China, Colombia, Costa Rica, Czechia, Republic of Korea, Denmark, Egypt, El Salvador, Estonia, Finland, France, Germany, Greece, Guatemala, Honduras, Hong Kong, India, Indonesia, Iran, Ireland, Israel, Italy, Japan, Lithuania, Luxembourg, Malaysia, Mexico, Morocco, Nepal, Netherlands, New Zealand, Pakistan, Peru, Philippines, Poland, Portugal, Romania, Russia, Saudi Arabia, Slovakia, Slovenia, South Africa, Spain, Sri Lanka, Sweden, Switzerland, Thailand, Turkiye, Turkmenistan, United Arab Emirates, United Kingdom, Vietnam",False,2017-09-05,2017-11-06,,1
110426,https://globaltradealert.org/intervention/110426,34702,https://www.globaltradealert.org/state-act/34702,USA: Import tariff changes in 2017,Green,United States of America,National,all,Import tariff,Tariff measures,"442, 341, 354, 351, 449, 292, 469, 482, 439, 474, 319, 282, 483, 361, 461, 346, 342, 434, 387, 373, 462, 473, 364, 465","281211, 281212, 281213, 281214, 281215, 281216, 281217, 281219, 290393, 290394, 290399, 291050, 291090, 291462, 291469, 291471, 291479, 292021, 292022, 292023, 292024, 292029, 292030, 292090, 292112, 292113, 292114, 292119, 292216, 292217, 292218, 292219, 292640, 292690, 293010, 293060, 293070, 293090, 293141, 293142, 293143, 293144, 293145, 293146, 293147, 293148, 293149, 293151, 293152, 293153, 293154, 293159, 293190, 293214, 293219, 293392, 293399, 321511, 321519, 350691, 380861, 380862, 380869, 380891, 381231, 381239, 382491, 382492, 382499, 392310, 401180, 401190, 420212, 420222, 420232, 420292, 441911, 441912, 441919, 441920, 441990, 620240, 620343, 620349, 690721, 690722, 690723, 690730, 690740, 841459, 842320, 842389, 842390, 842489, 845611, 845612, 845640, 845650, 845690, 846693, 847989, 850490, 850590, 851431, 851432, 851439, 851890, 852290, 852721, 852910, 852990, 853690, 853710, 853939, 854330, 854340, 854370, 854390, 900659, 901090, 902790, 903033, 903090, 903190, 940610, 940620, 940690","Argentina, Armenia, Australia, Austria, Bahrain, Bangladesh, Belgium, Bosnia & Herzegovina, Brazil, Bulgaria, Cambodia, Canada, Chile, China, Colombia, Costa Rica, Croatia, Czechia, Republic of Korea, Denmark, Dominican Republic, Ecuador, Egypt, El Salvador, Estonia, Finland, France, Georgia, Germany, Greece, Guatemala, Haiti, Honduras, Hong Kong, Hungary, India, Indonesia, Ireland, Israel, Italy, Japan, Jordan, Kenya, Kuwait, Latvia, Lithuania, Luxembourg, Malaysia, Malta, Mexico, Morocco, Myanmar, Netherlands, New Zealand, Nicaragua, Norway, Pakistan, Panama, Peru, Philippines, Poland, Portugal, Republic of Moldova, Romania, Russia, Saint Kitts & Nevis, Saint Lucia, Saudi Arabia, Singapore, Slovakia, Slovenia, South Africa, Spain, Sri Lanka, Sweden, Switzerland, Thailand, Tunisia, Turkiye, Ukraine, United Arab Emirates, United Kingdom, Tanzania, Vietnam",False,2017-01-01,2017-01-01,,1
110766,https://globaltradealert.org/intervention/110766,34702,https://www.globaltradealert.org/state-act/34702,USA: Import tariff changes in 2017,Red,United States of America,National,all,Import tariff,Tariff measures,"483, 342, 341, 239, 352, 469, 346, 282, 442, 316, 319, 387, 465, 462, 347, 482, 474, 451, 473, 441, 354","210420, 281112, 281119, 281211, 281212, 281213, 281214, 281215, 281216, 281217, 281219, 285390, 290371, 290372, 290373, 290374, 290375, 290383, 290389, 290499, 290519, 291817, 291819, 292112, 292113, 292114, 292119, 292216, 292217, 292218, 292219, 292249, 292425, 292429, 292640, 292690, 293510, 293520, 293530, 293540, 293550, 293590, 380852, 380861, 380862, 380869, 380891, 382491, 382492, 382499, 390140, 390190, 390799, 441873, 441875, 442120, 442191, 442199, 620462, 620463, 842441, 842449, 842482, 845640, 845650, 845690, 846520, 846599, 847340, 852852, 852859, 852990, 853180, 853190, 853890, 854340, 854370, 901310, 901390, 903290, 903300, 940541, 940542, 940549, 940610, 940620, 940690","Argentina, Australia, Austria, Bahrain, Bangladesh, Belgium, Bolivia, Bosnia & Herzegovina, Botswana, Brazil, Bulgaria, Cambodia, Cameroon, Canada, Chile, China, Colombia, Costa Rica, Croatia, Czechia, Republic of Korea, Denmark, Dominican Republic, Ecuador, Egypt, El Salvador, Estonia, Finland, France, Germany, Greece, Guatemala, Haiti, Honduras, Hong Kong, Hungary, India, Indonesia, Ireland, Israel, Italy, Japan, Jordan, Kenya, Lesotho, Lithuania, Luxembourg, Madagascar, Malaysia, Malta, Mauritius, Mexico, Morocco, Myanmar, Netherlands, New Zealand, Nicaragua, Norway, Oman, Pakistan, Panama, Paraguay, Peru, Philippines, Poland, Portugal, Romania, Russia, Saudi Arabia, Singapore, Slovakia, Slovenia, South Africa, Spain, Sri Lanka, Sweden, Switzerland, Thailand, Tunisia, Turkiye, United Arab Emirates, United Kingdom, Tanzania, Vietnam",False,2017-01-01,2017-01-01,,1
110905,https://globaltradealert.org/intervention/110905,34894,https://www.globaltradealert.org/state-act/34894,USA: GSP tariff changes in 2017,Green,United States of America,National,all,Import tariff,Tariff measures,"341, 292, 282, 354, 474, 244, 346","220291, 220299, 290383, 290389, 290499, 291050, 291090, 291471, 291479, 292021, 292022, 292023, 292024, 292029, 292030, 292090, 292216, 292217, 292218, 292219, 292249, 292640, 292690, 293010, 293060, 293070, 293090, 293141, 293142, 293143, 293144, 293145, 293146, 293147, 293148, 293149, 293151, 293152, 293153, 293154, 293159, 293190, 293214, 293219, 380852, 381231, 381239, 382491, 382492, 382499, 420222, 420232, 420292, 420299, 620240, 620343, 852910, 852990","Afghanistan, Albania, Algeria, Angola, Anguilla, Armenia, Azerbaijan, Belize, Benin, Bhutan, Bolivia, Bosnia & Herzegovina, Botswana, Brazil, British Virgin Islands, Burkina Faso, Burundi, Cambodia, Cameroon, Cape Verde, Central African Republic, Chad, Comoros, Congo, Cook Islands, Ivory Coast, DR Congo, Djibouti, Dominica, Ecuador, Egypt, Eritrea, Ethiopia, Fiji, Gabon, Gambia, Georgia, Ghana, Grenada, Guinea, Guinea-Bissau, Guyana, Haiti, India, Indonesia, Iraq, Jamaica, Jordan, Kazakhstan, Kenya, Kiribati, Kyrgyzstan, Lebanon, Lesotho, Liberia, Madagascar, Malawi, Maldives, Mali, Mauritania, Mauritius, Mongolia, Montenegro, Montserrat, Mozambique, Myanmar, Namibia, Nepal, Niger, Nigeria, Niue, Norfolk Island, Pakistan, State of Palestine, Papua New Guinea, Paraguay, Philippines, Pitcairn, Republic of Moldova, Rwanda, Saint Helena, Saint Kitts & Nevis, Saint Lucia, Saint Vincent & the Grenadines, Samoa, Senegal, Serbia, Seychelles, Sierra Leone, Solomon Islands, Somalia, South Africa, Sri Lanka, Republic of the Sudan, Suriname, Thailand, Timor-Leste, Togo, Tokelau, Tonga, Trinidad & Tobago, Tunisia, Turks & Caicos Islands, Tuvalu, Uganda, Ukraine, Tanzania, Uruguay, Uzbekistan, Vanuatu, Venezuela, Wallis & Futuna Islands, Western Sahara, Yemen, Zambia, Zimbabwe",False,2017-01-01,2017-01-01,,1
110952,https://globaltradealert.org/intervention/110952,34894,https://www.globaltradealert.org/state-act/34894,USA: GSP tariff changes in 2017,Red,United States of America,National,all,Import tariff,Tariff measures,"473, 354, 319, 352, 346","293510, 293520, 293530, 293540, 293550, 293590, 380891, 382499, 442120, 442191, 442199, 852852, 852859","Afghanistan, Albania, Algeria, Angola, Anguilla, Armenia, Azerbaijan, Belize, Benin, Bhutan, Bolivia, Bosnia & Herzegovina, Botswana, Brazil, British Virgin Islands, Burkina Faso, Burundi, Cambodia, Cameroon, Cape Verde, Central African Republic, Chad, Comoros, Congo, Cook Islands, Ivory Coast, DR Congo, Djibouti, Dominica, Ecuador, Egypt, Eritrea, Ethiopia, Fiji, Gabon, Gambia, Georgia, Ghana, Grenada, Guinea, Guinea-Bissau, Guyana, Haiti, India, Indonesia, Iraq, Jamaica, Jordan, Kazakhstan, Kenya, Kiribati, Kyrgyzstan, Lebanon, Lesotho, Liberia, Madagascar, Malawi, Maldives, Mali, Mauritania, Mauritius, Mongolia, Montenegro, Montserrat, Mozambique, Myanmar, Namibia, Nepal, Niger, Nigeria, Niue, Norfolk Island, Pakistan, State of Palestine, Papua New Guinea, Paraguay, Philippines, Pitcairn, Republic of Moldova, Rwanda, Saint Helena, Saint Kitts & Nevis, Saint Lucia, Saint Vincent & the Grenadines, Samoa, Senegal, Serbia, Seychelles, Sierra Leone, Solomon Islands, Somalia, South Africa, Sri Lanka, Republic of the Sudan, Suriname, Thailand, Timor-Leste, Togo, Tokelau, Tonga, Trinidad & Tobago, Tunisia, Turks & Caicos Islands, Tuvalu, Uganda, Ukraine, Tanzania, Uruguay, Uzbekistan, Vanuatu, Venezuela, Wallis & Futuna Islands, Western Sahara, Yemen, Zambia, Zimbabwe",False,2017-01-01,2017-01-01,2018-12-31,0
111002,https://globaltradealert.org/intervention/111002,34894,https://www.globaltradealert.org/state-act/34894,USA: GSP tariff changes in 2017,Green,United States of America,National,all,Import tariff,Tariff measures,"292, 282","420212, 420222, 420232, 420291, 420292, 620240, 620343","Afghanistan, Angola, Benin, Bhutan, Burkina Faso, Burundi, Cambodia, Central African Republic, Chad, Comoros, DR Congo, Djibouti, Ethiopia, Gambia, Guinea, Guinea-Bissau, Haiti, Kiribati, Lesotho, Liberia, Madagascar, Malawi, Mali, Mauritania, Mozambique, Myanmar, Nepal, Niger, Rwanda, Samoa, Senegal, Sierra Leone, Solomon Islands, Somalia, Republic of the Sudan, Timor-Leste, Togo, Tuvalu, Uganda, Tanzania, Vanuatu, Yemen, Zambia",False,2017-01-01,2017-01-01,2018-12-31,0
111039,https://globaltradealert.org/intervention/111039,34894,https://www.globaltradealert.org/state-act/34894,USA: GSP tariff changes in 2017,Red,United States of America,National,all,Import tariff,Tariff measures,341,"292142, 292249","Afghanistan, Angola, Benin, Bhutan, Burkina Faso, Burundi, Cambodia, Central African Republic, Chad, Comoros, DR Congo, Djibouti, Ethiopia, Gambia, Guinea, Guinea-Bissau, Haiti, Kiribati, Lesotho, Liberia, Madagascar, Malawi, Mali, Mauritania, Mozambique, Myanmar, Nepal, Niger, Rwanda, Samoa, Senegal, Sierra Leone, Solomon Islands, Somalia, Republic of the Sudan, Timor-Leste, Togo, Tuvalu, Uganda, Tanzania, Vanuatu, Yemen, Zambia",False,2017-01-01,2017-01-01,,1
