hs6_from,hs6_to,relationship
820510,820510,1:1
820520,820520,1:1
820530,820530,1:1
820540,820540,1:1
820551,820551,1:1
820559,820559,1:1
820560,820560,1:1
820570,820570,1:1
820590,820590,1:1
820600,820600,1:1
820713,820713,1:1
820719,820719,1:1
820720,820720,1:1
820730,820730,1:1
820740,820740,1:1
820750,820750,1:1
820760,820760,1:1
820770,820770,1:1
820780,820780,1:1
820790,820790,1:1
820810,820810,1:1
820820,820820,1:1
820830,820830,1:1
820840,820840,1:1
820890,820890,1:1
820900,820900,1:1
821000,821000,1:1
821110,821110,1:1
821191,821191,1:1
821192,821192,1:1
821193,821193,1:1
821194,821194,1:1
821195,821195,1:1
821210,821210,1:1
821220,821220,1:1
821290,821290,1:1
821300,821300,1:1
821410,821410,1:1
821420,821420,1:1
821490,821490,1:1
821510,821510,1:1
821520,821520,1:1
821591,821591,1:1
821599,821599,1:1
830110,830110,1:1
830120,830120,1:1
830130,830130,1:1
830140,830140,1:1
830150,830150,1:1
830160,830160,1:1
830170,830170,1:1
830210,830210,1:1
830220,830220,1:1
830230,830230,1:1
830241,830241,1:1
830242,830242,1:1
830249,830249,1:1
830250,830250,1:1
830260,830260,1:1
830300,830300,1:1
830400,830400,1:1
830510,830510,1:1
830520,830520,1:1
830590,830590,1:1
830610,830610,1:1
830621,830621,1:1
830629,830629,1:1
830630,830630,1:1
830710,830710,1:1
830790,830790,1:1
830810,830810,1:1
830820,830820,1:1
830890,830890,1:1
830910,830910,1:1
830990,830990,1:1
831000,831000,1:1
831110,831110,1:1
831120,831120,1:1
831130,831130,1:1
831190,831190,1:1
840110,840110,1:1
840120,840120,1:1
840130,840130,1:1
840140,840140,1:1
840211,840211,1:1
840212,840212,1:1
840219,840219,1:1
840220,840220,1:1
840290,840290,1:1
840310,840310,1:1
840390,840390,1:1
840410,840410,1:1
840420,840420,1:1
840490,840490,1:1
840510,840510,1:1
840590,840590,1:1
840610,840610,1:1
840681,840681,1:1
840682,840682,1:1
840690,840690,1:1
840710,840710,1:1
840721,840721,1:1
840729,840729,1:1
840731,840731,1:1
840732,840732,1:1
840733,840733,1:1
840734,840734,1:1
840790,840790,1:1
840810,840810,1:1
840820,840820,1:1
840890,840890,1:1
840910,840910,1:1
840991,840991,1:1
840999,840999,1:1
841011,841011,1:1
841012,841012,1:1
841013,841013,1:1
841090,841090,1:1
841111,841111,1:1
841112,841112,1:1
841121,841121,1:1
841122,841122,1:1
841181,841181,1:1
841182,841182,1:1
841191,841191,1:1
841199,841199,1:1
841210,841210,1:1
841221,841221,1:1
841229,841229,1:1
841231,841231,1:1
841239,841239,1:1
841280,841280,1:1
841290,841290,1:1
841311,841311,1:1
841319,841319,1:1
841320,841320,1:1
841330,841330,1:1
841340,841340,1:1
841350,841350,1:1
841360,841360,1:1
841370,841370,1:1
841381,841381,1:1
841382,841382,1:1
841391,841391,1:1
841392,841392,1:1
841410,841410,1:1
841420,841420,1:1
841430,841430,1:1
841440,841440,1:1
841451,841451,1:1
841459,841459,1:1
841460,841460,1:1
841480,841480,1:1
841490,841490,1:1
841510,841510,1:1
841520,841520,1:1
841581,841581,1:1
841582,841582,1:1
841583,841583,1:1
841590,841590,1:1
841610,841610,1:1
841620,841620,1:1
841630,841630,1:1
841690,841690,1:1
841710,841710,1:1
841720,841720,1:1
841780,841780,1:1
841790,841790,1:1
841810,841810,1:1
841821,841821,1:1
841829,841829,1:1
841830,841830,1:1
841840,841840,1:1
841850,841850,1:1
841861,841861,1:1
841869,841869,1:1
841891,841891,1:1
841899,841899,1:1
841911,841911,1:1
841919,841919,1:1
841920,841920,1:1
841931,841931,1:1
841932,841932,1:1
841939,841939,1:1
841940,841940,1:1
841950,841950,1:1
841960,841960,1:1
841981,841981,1:1
841989,841989,1:1
841990,841990,1:1
842010,842010,1:1
842091,842091,1:1
842099,842099,1:1
842111,842111,1:1
842112,842112,1:1
842119,842119,1:1
842121,842121,1:1
842122,842122,1:1
842123,842123,1:1
842129,842129,1:1
842131,842131,1:1
842139,842139,1:1
842191,842191,1:1
842199,842199,1:1
842211,842211,n:1
842219,842219,n:1
842220,842220,n:1
842230,842230,n:1
842240,842240,n:1
842290,842290,n:1
842310,842310,1:1
842320,842320,1:1
842330,842330,1:1
842381,842381,1:1
842382,842382,1:1
842389,842389,1:1
842390,842390,1:1
842410,842410,1:1
842420,842420,1:1
842430,842430,1:1
842441,842481,n:1
842449,842481,n:1
842482,842481,n:1
842489,842489,1:1
842490,842490,1:1
842511,842511,1:1
842519,842519,1:1
842531,842531,1:1
842539,842539,1:1
842541,842541,1:1
842542,842542,1:1
842549,842549,1:1
842611,842611,1:1
842612,842612,1:1
842619,842619,1:1
842620,842620,1:1
842630,842630,1:1
842641,842641,1:1
842649,842649,1:1
842691,842691,1:1
842699,842699,1:1
842710,842710,1:1
842720,842720,1:1
842790,842790,1:1
842810,842810,1:1
842820,842820,1:1
842831,842831,1:1
842832,842832,1:1
842833,842833,1:1
842839,842839,1:1
842840,842840,1:1
842860,842860,1:1
842890,842890,1:1
842911,842911,1:1
842919,842919,1:1
842920,842920,1:1
842930,842930,1:1
842940,842940,1:1
842951,842951,1:1
842952,842952,1:1
842959,842959,1:1
843010,843010,1:1
843020,843020,1:1
843031,843031,1:1
843039,843039,1:1
843041,843041,1:1
843049,843049,1:1
843050,843050,1:1
843061,843061,1:1
843069,843069,1:1
843110,843110,n:1
843120,843120,n:1
843131,843131,n:1
843139,843139,n:1
843141,843141,n:1
843142,843142,n:1
843143,843143,n:1
843149,843149,n:1
843210,843210,1:1
843221,843221,1:1
843229,843229,1:1
843231,843230,n:1
843239,843230,n:1
843241,843240,n:1
843242,843240,n:1
843280,843280,1:1
843290,843290,1:1
843311,843311,1:1
843319,843319,1:1
843320,843320,1:1
843330,843330,1:1
843340,843340,1:1
843351,843351,1:1
843352,843352,1:1
843353,843353,1:1
843359,843359,1:1
843360,843360,1:1
843390,843390,1:1
843410,843410,1:1
843420,843420,1:1
843490,843490,1:1
843510,843510,1:1
843590,843590,1:1
843610,843610,1:1
843621,843621,1:1
843629,843629,1:1
843680,843680,1:1
843691,843691,1:1
843699,843699,1:1
843710,843710,1:1
843780,843780,1:1
843790,843790,1:1
843810,843810,1:1
843820,843820,1:1
843830,843830,1:1
843840,843840,1:1
843850,843850,1:1
843860,843860,1:1
843880,843880,1:1
843890,843890,1:1
843910,843910,1:1
843920,843920,1:1
843930,843930,1:1
843991,843991,1:1
843999,843999,1:1
844010,844010,1:1
844090,844090,1:1
844110,844110,1:1
844120,844120,1:1
844130,844130,1:1
844140,844140,1:1
844180,844180,1:1
844190,844190,1:1
844230,844230,1:1
844240,844240,1:1
844250,844250,1:1
844311,844311,n:1
844312,844312,n:1
844313,844313,n:1
844314,844314,n:1
844315,844315,n:1
844316,844316,n:1
844317,844317,n:1
844319,844319,n:1
844331,844331,n:1
844332,844332,n:1
844339,844339,n:1
844391,844391,n:1
844399,844399,n:1
844400,844400,1:1
844511,844511,1:1
844512,844512,1:1
844513,844513,1:1
844519,844519,1:1
844520,844520,1:1
844530,844530,1:1
844540,844540,1:1
844590,844590,1:1
844610,844610,1:1
844621,844621,1:1
844629,844629,1:1
844630,844630,1:1
844711,844711,1:1
844712,844712,1:1
844720,844720,1:1
844790,844790,1:1
844811,844811,1:1
844819,844819,1:1
844820,844820,1:1
844831,844831,1:1
844832,844832,1:1
844833,844833,1:1
844839,844839,1:1
844842,844842,1:1
844849,844849,1:1
844851,844851,1:1
844859,844859,1:1
844900,844900,1:1
845011,845011,n:1
845012,845012,n:1
845019,845019,n:1
845020,845020,n:1
845090,845090,n:1
845110,845110,1:1
845121,845121,1:1
845129,845129,1:1
845130,845130,1:1
845140,845140,1:1
845150,845150,1:1
845180,845180,1:1
845190,845190,1:1
845210,845210,1:1
845221,845221,1:1
845229,845229,1:1
845230,845230,1:1
845290,845290,1:1
845310,845310,1:1
845320,845320,1:1
845380,845380,1:1
845390,845390,1:1
845410,845410,1:1
845420,845420,1:1
845430,845430,1:1
845490,845490,1:1
845510,845510,1:1
845521,845521,1:1
845522,845522,1:1
845530,845530,1:1
845590,845590,1:1
845611,845610,n:1
845612,845610,n:1
845620,845620,1:1
845630,845630,1:1
845640,845690,n:1
845650,845690,n:1
845690,845690,n:1
845710,845710,1:1
845720,845720,1:1
845730,845730,1:1
845811,845811,1:1
845819,845819,1:1
845891,845891,1:1
845899,845899,1:1
845910,845910,1:1
845921,845921,1:1
845929,845929,1:1
845931,845931,1:1
845939,845939,1:1
845941,845940,n:1
845949,845940,n:1
845951,845951,1:1
845959,845959,1:1
845961,845961,1:1
845969,845969,1:1
845970,845970,1:1
846012,846011,1:n
846012,846090,n:n
846019,846019,1:n
846019,846090,n:n
846022,846021,n:n
846022,846090,n:n
846023,846021,n:n
846023,846090,n:n
846024,846021,n:n
846024,846090,n:n
846029,846029,1:n
846029,846090,n:n
846031,846031,1:1
846039,846039,1:1
846040,846040,1:1
846090,846090,n:1
846120,846120,1:1
846130,846130,1:1
846140,846140,1:1
846150,846150,1:1
846190,846190,1:1
846210,846210,1:1
846221,846221,1:1
846229,846229,1:1
846231,846231,1:1
846239,846239,1:1
846241,846241,1:1
846249,846249,1:1
846291,846291,1:1
846299,846299,1:1
846310,846310,1:1
846320,846320,1:1
846330,846330,1:1
846390,846390,1:1
846410,846410,1:1
846420,846420,1:1
846490,846490,1:1
846510,846510,1:1
846520,846591,n:n
846520,846592,n:n
846520,846593,n:n
846520,846594,n:n
846520,846595,n:n
846520,846596,n:n
846520,846599,n:n
846591,846591,n:1
846592,846592,n:1
846593,846593,n:1
846594,846594,n:1
846595,846595,n:1
846596,846596,n:1
846599,846599,n:1
846610,846610,n:1
846620,846620,n:1
846630,846630,n:1
846691,846691,n:1
846692,846692,n:1
846693,846693,n:1
846694,846694,n:1
846711,846711,1:1
846719,846719,1:1
846721,846721,1:1
846722,846722,1:1
846729,846729,1:1
846781,846781,1:1
846789,846789,1:1
846791,846791,1:1
846792,846792,1:1
846799,846799,1:1
846810,846810,1:1
846820,846820,1:1
846880,846880,1:1
846890,846890,1:1
847010,847010,1:1
847021,847021,1:1
847029,847029,1:1
847030,847030,1:1
847050,847050,1:1
847090,847090,1:1
847130,847130,1:1
847141,847141,1:1
847149,847149,1:1
847150,847150,1:1
847160,847160,1:1
847170,847170,1:1
847180,847180,1:1
847190,847190,1:1
847210,847210,1:1
847230,847230,1:1
847290,846900,1:n
847290,847290,1:n
847321,847321,n:1
847329,847329,n:1
847330,847330,n:1
847340,847310,n:n
847340,847340,n:n
847340,847350,n:n
847350,847350,n:1
847410,847410,1:1
847420,847420,1:1
847431,847431,1:1
847432,847432,1:1
847439,847439,1:1
847480,847480,1:1
847490,847490,1:1
847510,847510,1:1
847521,847521,1:1
847529,847529,1:1
847590,847590,1:1
847621,847621,n:1
847629,847629,n:1
847681,847681,n:1
847689,847689,n:1
847690,847690,n:1
847710,847710,1:1
847720,847720,1:1
847730,847730,1:1
847740,847740,1:1
847751,847751,1:1
847759,847759,1:1
847780,847780,1:1
847790,847790,1:1
847810,847810,1:1
847890,847890,1:1
847910,847910,1:1
847920,847920,1:1
847930,847930,1:1
847940,847940,1:1
847950,847950,1:1
847960,847960,1:1
847971,847971,1:1
847979,847979,1:1
847981,847981,1:1
847982,847982,1:1
847989,847989,1:1
847990,847990,1:1
848010,848010,1:1
848020,848020,1:1
848030,848030,1:1
848041,848041,1:1
848049,848049,1:1
848050,848050,1:1
848060,848060,1:1
848071,848071,1:1
848079,848079,1:1
848110,848110,1:1
848120,848120,1:1
848130,848130,1:1
848140,848140,1:1
848180,848180,1:1
848190,848190,1:1
848210,848210,1:1
848220,848220,1:1
848230,848230,1:1
848240,848240,1:1
848250,848250,1:1
848280,848280,1:1
848291,848291,1:1
848299,848299,1:1
848310,848310,1:1
848320,848320,1:1
848330,848330,1:1
848340,848340,1:1
848350,848350,1:1
848360,848360,1:1
848390,848390,1:1
848410,848410,1:1
848420,848420,1:1
848490,848490,1:1
848610,848610,1:1
848620,848620,1:1
848630,848630,1:1
848640,848640,1:1
848690,848690,1:1
848710,848710,1:1
848790,848790,n:1
850110,850110,1:1
850120,850120,1:1
850131,850131,1:1
850132,850132,1:1
850133,850133,1:1
850134,850134,1:1
850140,850140,1:1
850151,850151,1:1
850152,850152,1:1
850153,850153,1:1
850161,850161,1:1
850162,850162,1:1
850163,850163,1:1
850164,850164,1:1
850211,850211,1:1
850212,850212,1:1
850213,850213,1:1
850220,850220,1:1
850231,850231,1:1
850239,850239,1:1
850240,850240,1:1
850300,850300,1:1
850410,850410,n:1
850421,850421,n:1
850422,850422,n:1
850423,850423,n:1
850431,850431,n:1
850432,850432,n:1
850433,850433,n:1
850434,850434,n:1
850440,850440,n:1
850450,850450,n:1
850490,850490,n:1
850511,850511,1:1
850519,850519,1:1
850520,850520,1:1
850590,850590,1:1
850610,850610,1:1
850630,850630,1:1
850640,850640,1:1
850650,850650,1:1
850660,850660,1:1
850680,850680,1:1
850690,850690,1:1
850710,850710,1:1
850720,850720,1:1
850730,850730,1:1
850740,850740,1:1
850750,850750,1:1
850760,850760,1:1
850780,850780,1:1
850790,850790,1:1
850811,850811,1:1
850819,850819,1:1
850860,850860,1:1
850870,850870,1:1
850940,850940,1:1
850980,850980,1:1
850990,850990,1:1
851010,851010,1:1
851020,851020,1:1
851030,851030,1:1
851090,851090,1:1
851110,851110,1:1
851120,851120,1:1
851130,851130,1:1
851140,851140,1:1
851150,851150,1:1
851180,851180,1:1
851190,851190,1:1
851210,851210,1:1
851220,851220,1:1
851230,851230,1:1
851240,851240,1:1
851290,851290,1:1
851310,851310,1:1
851390,851390,1:1
851410,851410,1:1
851420,851420,1:1
851430,851430,1:1
851440,851440,1:1
851490,851490,1:1
851511,851511,1:1
851519,851519,1:1
851521,851521,1:1
851529,851529,1:1
851531,851531,1:1
851539,851539,1:1
851580,851580,1:1
851590,851590,1:1
851610,851610,1:1
851621,851621,1:1
851629,851629,1:1
851631,851631,1:1
851632,851632,1:1
851633,851633,1:1
851640,851640,1:1
851650,851650,1:1
851660,851660,1:1
851671,851671,1:1
851672,851672,1:1
851679,851679,1:1
851680,851680,1:1
851690,851690,1:1
851711,851711,n:1
851712,851712,n:1
851718,851718,n:1
851761,851761,n:1
851762,851762,n:1
851769,851769,n:1
851770,851770,n:1
851810,851810,n:1
851821,851821,n:1
851822,851822,n:1
851829,851829,n:1
851830,851830,n:1
851840,851840,n:1
851850,851850,n:1
851890,851890,n:1
851920,851920,1:1
851930,851930,1:1
851950,851950,1:1
851981,851981,1:1
851989,851989,1:1
852110,852110,1:1
852190,852190,1:1
852210,852210,n:1
852290,852290,n:1
852321,852321,1:1
852329,852329,1:1
852341,852341,1:1
852349,852349,1:1
852351,852351,1:1
852352,852352,1:1
852359,852359,1:1
852380,852380,1:1
852550,852550,1:1
852560,852560,1:1
852580,852580,1:1
852610,852610,1:1
852691,852691,1:1
852692,852692,1:1
852712,852712,1:1
852713,852713,1:1
852719,852719,1:1
852721,852721,1:1
852729,852729,1:1
852791,852791,1:1
852792,852792,1:1
852799,852799,1:1
852842,852841,1:n
852842,852849,n:n
852849,852849,n:1
852852,852851,1:n
852852,852859,n:n
852859,852859,n:1
852862,852861,1:n
852862,852869,n:n
852869,852869,n:1
852871,852871,1:1
852872,852872,1:1
852873,852873,1:1
852910,852910,n:1
852990,852990,n:1
853010,853010,n:1
853080,853080,n:1
853090,853090,n:1
853110,853110,n:1
853120,853120,n:1
853180,853180,n:1
853190,853190,n:1
853210,853210,1:1
853221,853221,1:1
853222,853222,1:1
853223,853223,1:1
853224,853224,1:1
853225,853225,1:1
853229,853229,1:1
853230,853230,1:1
853290,853290,1:1
853310,853310,1:1
853321,853321,1:1
853329,853329,1:1
853331,853331,1:1
853339,853339,1:1
853340,853340,1:1
853390,853390,1:1
853400,853400,1:1
853510,853510,n:1
853521,853521,n:1
853529,853529,n:1
853530,853530,n:1
853540,853540,n:1
853590,853590,n:1
853610,853610,n:1
853620,853620,n:1
853630,853630,n:1
853641,853641,n:1
853649,853649,n:1
853650,853650,n:1
853661,853661,n:1
853669,853669,n:1
853670,853670,n:1
853690,853690,n:1
853710,853710,n:1
853720,853720,n:1
853810,853810,n:1
853890,853890,n:1
853910,853910,1:1
853921,853921,1:1
853922,853922,1:1
853929,853929,1:1
853931,853931,1:1
853932,853932,1:1
853939,853939,1:1
853941,853941,1:1
853949,853949,1:1
853950,854370,n:1
853990,853990,1:1
854011,854011,1:1
854012,854012,1:1
854020,854020,1:1
854040,854040,1:1
854060,854060,1:1
854071,854071,1:1
854079,854079,1:1
854081,854081,1:1
854089,854089,1:1
854091,854091,1:1
854099,854099,1:1
854110,854110,1:1
854121,854121,1:1
854129,854129,1:1
854130,854130,1:1
854140,854140,1:1
854150,854150,1:1
854160,854160,1:1
854190,854190,1:1
854231,842211,n:n
854231,842219,n:n
854231,842220,n:n
854231,842230,n:n
854231,842240,n:n
854231,842290,n:n
854231,843110,n:n
854231,843120,n:n
854231,843131,n:n
854231,843139,n:n
854231,843141,n:n
854231,843142,n:n
854231,843143,n:n
854231,843149,n:n
854231,844311,n:n
854231,844312,n:n
854231,844313,n:n
854231,844314,n:n
854231,844315,n:n
854231,844316,n:n
854231,844317,n:n
854231,844319,n:n
854231,844331,n:n
854231,844332,n:n
854231,844339,n:n
854231,844391,n:n
854231,844399,n:n
854231,845011,n:n
854231,845012,n:n
854231,845019,n:n
854231,845020,n:n
854231,845090,n:n
854231,846610,n:n
854231,846620,n:n
854231,846630,n:n
854231,846691,n:n
854231,846692,n:n
854231,846693,n:n
854231,846694,n:n
854231,847310,n:n
854231,847321,n:n
854231,847329,n:n
854231,847330,n:n
854231,847340,n:n
854231,847350,n:n
854231,847621,n:n
854231,847629,n:n
854231,847681,n:n
854231,847689,n:n
854231,847690,n:n
854231,850410,n:n
854231,850421,n:n
854231,850422,n:n
854231,850423,n:n
854231,850431,n:n
854231,850432,n:n
854231,850433,n:n
854231,850434,n:n
854231,850440,n:n
854231,850450,n:n
854231,850490,n:n
854231,851711,n:n
854231,851712,n:n
854231,851718,n:n
854231,851761,n:n
854231,851762,n:n
854231,851769,n:n
854231,851770,n:n
854231,851810,n:n
854231,851821,n:n
854231,851822,n:n
854231,851829,n:n
854231,851830,n:n
854231,851840,n:n
854231,851850,n:n
854231,851890,n:n
854231,852210,n:n
854231,852290,n:n
854231,852910,n:n
854231,852990,n:n
854231,853010,n:n
854231,853080,n:n
854231,853090,n:n
854231,853110,n:n
854231,853120,n:n
854231,853180,n:n
854231,853190,n:n
854231,853510,n:n
854231,853521,n:n
854231,853529,n:n
854231,853530,n:n
854231,853540,n:n
854231,853590,n:n
854231,853610,n:n
854231,853620,n:n
854231,853630,n:n
854231,853641,n:n
854231,853649,n:n
854231,853650,n:n
854231,853661,n:n
854231,853669,n:n
854231,853670,n:n
854231,853690,n:n
854231,853710,n:n
854231,853720,n:n
854231,853810,n:n
854231,853890,n:n
854231,854231,1:n
854231,854310,n:n
854231,854320,n:n
854231,854330,n:n
854231,854370,n:n
854231,854390,n:n
854231,854810,n:n
854231,854890,n:n
854231,902511,n:n
854231,902519,n:n
854231,902580,n:n
854231,902590,n:n
854231,902610,n:n
854231,902620,n:n
854231,902680,n:n
854231,902690,n:n
854231,903010,n:n
854231,903020,n:n
854231,903031,n:n
854231,903032,n:n
854231,903033,n:n
854231,903039,n:n
854231,903040,n:n
854231,903082,n:n
854231,903084,n:n
854231,903089,n:n
854231,903090,n:n
854231,903110,n:n
854231,903120,n:n
854231,903141,n:n
854231,903149,n:n
854231,903180,n:n
854231,903190,n:n
854231,903210,n:n
854231,903220,n:n
854231,903281,n:n
854231,903289,n:n
854231,903290,n:n
854231,903300,n:n
854231,930510,n:n
854231,930520,n:n
854231,930591,n:n
854231,930599,n:n
854231,930621,n:n
854231,930629,n:n
854231,930630,n:n
854231,930690,n:n
854231,950420,n:n
854231,950430,n:n
854231,950440,n:n
854231,950450,n:n
854231,950490,n:n
854232,842211,n:n
854232,842219,n:n
854232,842220,n:n
854232,842230,n:n
854232,842240,n:n
854232,842290,n:n
854232,843110,n:n
854232,843120,n:n
854232,843131,n:n
854232,843139,n:n
854232,843141,n:n
854232,843142,n:n
854232,843143,n:n
854232,843149,n:n
854232,844311,n:n
854232,844312,n:n
854232,844313,n:n
854232,844314,n:n
854232,844315,n:n
854232,844316,n:n
854232,844317,n:n
854232,844319,n:n
854232,844331,n:n
854232,844332,n:n
854232,844339,n:n
854232,844391,n:n
854232,844399,n:n
854232,845011,n:n
854232,845012,n:n
854232,845019,n:n
854232,845020,n:n
854232,845090,n:n
854232,846610,n:n
854232,846620,n:n
854232,846630,n:n
854232,846691,n:n
854232,846692,n:n
854232,846693,n:n
854232,846694,n:n
854232,847310,n:n
854232,847321,n:n
854232,847329,n:n
854232,847330,n:n
854232,847340,n:n
854232,847350,n:n
854232,847621,n:n
854232,847629,n:n
854232,847681,n:n
854232,847689,n:n
854232,847690,n:n
854232,850410,n:n
854232,850421,n:n
854232,850422,n:n
854232,850423,n:n
854232,850431,n:n
854232,850432,n:n
854232,850433,n:n
854232,850434,n:n
854232,850440,n:n
854232,850450,n:n
854232,850490,n:n
854232,851711,n:n
854232,851712,n:n
854232,851718,n:n
854232,851761,n:n
854232,851762,n:n
854232,851769,n:n
854232,851770,n:n
854232,851810,n:n
854232,851821,n:n
854232,851822,n:n
854232,851829,n:n
854232,851830,n:n
854232,851840,n:n
854232,851850,n:n
854232,851890,n:n
854232,852210,n:n
854232,852290,n:n
854232,852910,n:n
854232,852990,n:n
854232,853010,n:n
854232,853080,n:n
854232,853090,n:n
854232,853110,n:n
854232,853120,n:n
854232,853180,n:n
854232,853190,n:n
854232,853510,n:n
854232,853521,n:n
854232,853529,n:n
854232,853530,n:n
854232,853540,n:n
854232,853590,n:n
854232,853610,n:n
854232,853620,n:n
854232,853630,n:n
854232,853641,n:n
854232,853649,n:n
854232,853650,n:n
854232,853661,n:n
854232,853669,n:n
854232,853670,n:n
854232,853690,n:n
854232,853710,n:n
854232,853720,n:n
854232,853810,n:n
854232,853890,n:n
854232,854232,1:n
854232,854310,n:n
854232,854320,n:n
854232,854330,n:n
854232,854370,n:n
854232,854390,n:n
854232,854810,n:n
854232,854890,n:n
854232,902511,n:n
854232,902519,n:n
854232,902580,n:n
854232,902590,n:n
854232,902610,n:n
854232,902620,n:n
854232,902680,n:n
854232,902690,n:n
854232,903010,n:n
854232,903020,n:n
854232,903031,n:n
854232,903032,n:n
854232,903033,n:n
854232,903039,n:n
854232,903040,n:n
854232,903082,n:n
854232,903084,n:n
854232,903089,n:n
854232,903090,n:n
854232,903110,n:n
854232,903120,n:n
854232,903141,n:n
854232,903149,n:n
854232,903180,n:n
854232,903190,n:n
854232,903210,n:n
854232,903220,n:n
854232,903281,n:n
854232,903289,n:n
854232,903290,n:n
854232,903300,n:n
854232,930510,n:n
854232,930520,n:n
854232,930591,n:n
854232,930599,n:n
854232,930621,n:n
854232,930629,n:n
854232,930630,n:n
854232,930690,n:n
854232,950420,n:n
854232,950430,n:n
854232,950440,n:n
854232,950450,n:n
854232,950490,n:n
854233,850410,n:n
854233,850421,n:n
854233,850422,n:n
854233,850423,n:n
854233,850431,n:n
854233,850432,n:n
854233,850433,n:n
854233,850434,n:n
854233,850440,n:n
854233,850450,n:n
854233,850490,n:n
854233,851711,n:n
854233,851712,n:n
854233,851718,n:n
854233,851761,n:n
854233,851762,n:n
854233,851769,n:n
854233,851770,n:n
854233,851810,n:n
854233,851821,n:n
854233,851822,n:n
854233,851829,n:n
854233,851830,n:n
854233,851840,n:n
854233,851850,n:n
854233,851890,n:n
854233,852210,n:n
854233,852290,n:n
854233,852910,n:n
854233,852990,n:n
854233,853010,n:n
854233,853080,n:n
854233,853090,n:n
854233,853110,n:n
854233,853120,n:n
854233,853180,n:n
854233,853190,n:n
854233,853510,n:n
854233,853521,n:n
854233,853529,n:n
854233,853530,n:n
854233,853540,n:n
854233,853590,n:n
854233,853610,n:n
854233,853620,n:n
854233,853630,n:n
854233,853641,n:n
854233,853649,n:n
854233,853650,n:n
854233,853661,n:n
854233,853669,n:n
854233,853670,n:n
854233,853690,n:n
854233,853710,n:n
854233,853720,n:n
854233,853810,n:n
854233,853890,n:n
854233,854233,1:n
854233,854310,n:n
854233,854320,n:n
854233,854330,n:n
854233,854370,n:n
854233,854390,n:n
854233,854810,n:n
854233,854890,n:n
854239,842211,n:n
854239,842219,n:n
854239,842220,n:n
854239,842230,n:n
854239,842240,n:n
854239,842290,n:n
854239,843110,n:n
854239,843120,n:n
854239,843131,n:n
854239,843139,n:n
854239,843141,n:n
854239,843142,n:n
854239,843143,n:n
854239,843149,n:n
854239,844311,n:n
854239,844312,n:n
854239,844313,n:n
854239,844314,n:n
854239,844315,n:n
854239,844316,n:n
854239,844317,n:n
854239,844319,n:n
854239,844331,n:n
854239,844332,n:n
854239,844339,n:n
854239,844391,n:n
854239,844399,n:n
854239,845011,n:n
854239,845012,n:n
854239,845019,n:n
854239,845020,n:n
854239,845090,n:n
854239,846610,n:n
854239,846620,n:n
854239,846630,n:n
854239,846691,n:n
854239,846692,n:n
854239,846693,n:n
854239,846694,n:n
854239,847310,n:n
854239,847321,n:n
854239,847329,n:n
854239,847330,n:n
854239,847340,n:n
854239,847350,n:n
854239,847621,n:n
854239,847629,n:n
854239,847681,n:n
854239,847689,n:n
854239,847690,n:n
854239,850410,n:n
854239,850421,n:n
854239,850422,n:n
854239,850423,n:n
854239,850431,n:n
854239,850432,n:n
854239,850433,n:n
854239,850434,n:n
854239,850440,n:n
854239,850450,n:n
854239,850490,n:n
854239,851711,n:n
854239,851712,n:n
854239,851718,n:n
854239,851761,n:n
854239,851762,n:n
854239,851769,n:n
854239,851770,n:n
854239,851810,n:n
854239,851821,n:n
854239,851822,n:n
854239,851829,n:n
854239,851830,n:n
854239,851840,n:n
854239,851850,n:n
854239,851890,n:n
854239,852210,n:n
854239,852290,n:n
854239,852910,n:n
854239,852990,n:n
854239,853010,n:n
854239,853080,n:n
854239,853090,n:n
854239,853110,n:n
854239,853120,n:n
854239,853180,n:n
854239,853190,n:n
854239,853510,n:n
854239,853521,n:n
854239,853529,n:n
854239,853530,n:n
854239,853540,n:n
854239,853590,n:n
854239,853610,n:n
854239,853620,n:n
854239,853630,n:n
854239,853641,n:n
854239,853649,n:n
854239,853650,n:n
854239,853661,n:n
854239,853669,n:n
854239,853670,n:n
854239,853690,n:n
854239,853710,n:n
854239,853720,n:n
854239,853810,n:n
854239,853890,n:n
854239,854239,1:n
854239,854310,n:n
854239,854320,n:n
854239,854330,n:n
854239,854370,n:n
854239,854390,n:n
854239,854810,n:n
854239,854890,n:n
854239,902511,n:n
854239,902519,n:n
854239,902580,n:n
854239,902590,n:n
854239,902610,n:n
854239,902620,n:n
854239,902680,n:n
854239,902690,n:n
854239,903010,n:n
854239,903020,n:n
854239,903031,n:n
854239,903032,n:n
854239,903033,n:n
854239,903039,n:n
854239,903040,n:n
854239,903082,n:n
854239,903084,n:n
854239,903089,n:n
854239,903090,n:n
854239,903110,n:n
854239,903120,n:n
854239,903141,n:n
854239,903149,n:n
854239,903180,n:n
854239,903190,n:n
854239,903210,n:n
854239,903220,n:n
854239,903281,n:n
854239,903289,n:n
854239,903290,n:n
854239,903300,n:n
854239,930510,n:n
854239,930520,n:n
854239,930591,n:n
854239,930599,n:n
854239,930621,n:n
854239,930629,n:n
854239,930630,n:n
854239,930690,n:n
854239,950420,n:n
854239,950430,n:n
854239,950440,n:n
854239,950450,n:n
854239,950490,n:n
854290,854290,1:1
854310,854310,n:1
854320,854320,n:1
854330,854330,n:1
854370,854370,n:1
854390,854390,n:1
854411,854411,1:1
