hs6_from,hs6_to,relationship
852492,871631,n:n
852492,871639,n:n
852492,871640,n:n
852492,871680,n:n
852492,871690,n:n
852492,880310,n:n
852492,880320,n:n
852492,880330,n:n
852492,880390,n:n
852492,880510,n:n
852492,880521,n:n
852492,880529,n:n
852492,900510,n:n
852492,900580,n:n
852492,900590,n:n
852492,900610,n:n
852492,900630,n:n
852492,900640,n:n
852492,900651,n:n
852492,900652,n:n
852492,900653,n:n
852492,900659,n:n
852492,900661,n:n
852492,900669,n:n
852492,900691,n:n
852492,900699,n:n
852492,900710,n:n
852492,900720,n:n
852492,900791,n:n
852492,900792,n:n
852492,900850,n:n
852492,900890,n:n
852492,901010,n:n
852492,901050,n:n
852492,901060,n:n
852492,901090,n:n
852492,901110,n:n
852492,901120,n:n
852492,901180,n:n
852492,901190,n:n
852492,901210,n:n
852492,901290,n:n
852492,901310,n:n
852492,901320,n:n
852492,901380,n:n
852492,901390,n:n
852492,901410,n:n
852492,901420,n:n
852492,901480,n:n
852492,901490,n:n
852492,901510,n:n
852492,901520,n:n
852492,901530,n:n
852492,901540,n:n
852492,901580,n:n
852492,901590,n:n
852492,901710,n:n
852492,901720,n:n
852492,901730,n:n
852492,901780,n:n
852492,901790,n:n
852492,901811,n:n
852492,901812,n:n
852492,901813,n:n
852492,901814,n:n
852492,901819,n:n
852492,901820,n:n
852492,901831,n:n
852492,901832,n:n
852492,901839,n:n
852492,901841,n:n
852492,901849,n:n
852492,901850,n:n
852492,901890,n:n
852492,901910,n:n
852492,901920,n:n
852492,902000,n:n
852492,902110,n:n
852492,902121,n:n
852492,902129,n:n
852492,902131,n:n
852492,902139,n:n
852492,902140,n:n
852492,902150,n:n
852492,902190,n:n
852492,902212,n:n
852492,902213,n:n
852492,902214,n:n
852492,902219,n:n
852492,902221,n:n
852492,902229,n:n
852492,902230,n:n
852492,902290,n:n
852492,902300,n:n
852492,902410,n:n
852492,902480,n:n
852492,902490,n:n
852492,902511,n:n
852492,902519,n:n
852492,902580,n:n
852492,902590,n:n
852492,902610,n:n
852492,902620,n:n
852492,902680,n:n
852492,902690,n:n
852492,902710,n:n
852492,902720,n:n
852492,902730,n:n
852492,902750,n:n
852492,902780,n:n
852492,902790,n:n
852492,902810,n:n
852492,902820,n:n
852492,902830,n:n
852492,902890,n:n
852492,902910,n:n
852492,902920,n:n
852492,902990,n:n
852492,903010,n:n
852492,903020,n:n
852492,903031,n:n
852492,903032,n:n
852492,903033,n:n
852492,903039,n:n
852492,903040,n:n
852492,903082,n:n
852492,903084,n:n
852492,903089,n:n
852492,903090,n:n
852492,903110,n:n
852492,903120,n:n
852492,903141,n:n
852492,903149,n:n
852492,903180,n:n
852492,903190,n:n
852492,903210,n:n
852492,903220,n:n
852492,903281,n:n
852492,903289,n:n
852492,903290,n:n
852492,903300,n:n
852492,950300,n:n
852492,950420,n:n
852492,950430,n:n
852492,950440,n:n
852492,950450,n:n
852492,950490,n:n
852492,950510,n:n
852492,950590,n:n
852492,950611,n:n
852492,950612,n:n
852492,950619,n:n
852492,950621,n:n
852492,950629,n:n
852492,950631,n:n
852492,950632,n:n
852492,950639,n:n
852492,950640,n:n
852492,950651,n:n
852492,950659,n:n
852492,950661,n:n
852492,950662,n:n
852492,950669,n:n
852492,950670,n:n
852492,950691,n:n
852492,950699,n:n
852499,841311,n:n
852499,841319,n:n
852499,841320,n:n
852499,841330,n:n
852499,841340,n:n
852499,841350,n:n
852499,841360,n:n
852499,841370,n:n
852499,841381,n:n
852499,841382,n:n
852499,841391,n:n
852499,841392,n:n
852499,841410,n:n
852499,841420,n:n
852499,841430,n:n
852499,841440,n:n
852499,841451,n:n
852499,841459,n:n
852499,841460,n:n
852499,841480,n:n
852499,841490,n:n
852499,841510,n:n
852499,841520,n:n
852499,841581,n:n
852499,841582,n:n
852499,841583,n:n
852499,841590,n:n
852499,841710,n:n
852499,841720,n:n
852499,841780,n:n
852499,841790,n:n
852499,841810,n:n
852499,841821,n:n
852499,841829,n:n
852499,841830,n:n
852499,841840,n:n
852499,841850,n:n
852499,841861,n:n
852499,841869,n:n
852499,841891,n:n
852499,841899,n:n
852499,841911,n:n
852499,841919,n:n
852499,841920,n:n
852499,841931,n:n
852499,841932,n:n
852499,841939,n:n
852499,841940,n:n
852499,841950,n:n
852499,841960,n:n
852499,841981,n:n
852499,841989,n:n
852499,841990,n:n
852499,842111,n:n
852499,842112,n:n
852499,842119,n:n
852499,842121,n:n
852499,842122,n:n
852499,842123,n:n
852499,842129,n:n
852499,842131,n:n
852499,842139,n:n
852499,842191,n:n
852499,842199,n:n
852499,842211,n:n
852499,842219,n:n
852499,842220,n:n
852499,842230,n:n
852499,842240,n:n
852499,842290,n:n
852499,842310,n:n
852499,842320,n:n
852499,842330,n:n
852499,842381,n:n
852499,842382,n:n
852499,842389,n:n
852499,842390,n:n
852499,842410,n:n
852499,842420,n:n
852499,842430,n:n
852499,842481,n:n
852499,842489,n:n
852499,842490,n:n
852499,843110,n:n
852499,843120,n:n
852499,843131,n:n
852499,843139,n:n
852499,843141,n:n
852499,843142,n:n
852499,843143,n:n
852499,843149,n:n
852499,843610,n:n
852499,843621,n:n
852499,843629,n:n
852499,843680,n:n
852499,843691,n:n
852499,843699,n:n
852499,843810,n:n
852499,843820,n:n
852499,843830,n:n
852499,843840,n:n
852499,843850,n:n
852499,843860,n:n
852499,843880,n:n
852499,843890,n:n
852499,844110,n:n
852499,844120,n:n
852499,844130,n:n
852499,844140,n:n
852499,844180,n:n
852499,844190,n:n
852499,844311,n:n
852499,844312,n:n
852499,844313,n:n
852499,844314,n:n
852499,844315,n:n
852499,844316,n:n
852499,844317,n:n
852499,844319,n:n
852499,844331,n:n
852499,844332,n:n
852499,844339,n:n
852499,844391,n:n
852499,844399,n:n
852499,844811,n:n
852499,844819,n:n
852499,844820,n:n
852499,844831,n:n
852499,844832,n:n
852499,844833,n:n
852499,844839,n:n
852499,844842,n:n
852499,844849,n:n
852499,844851,n:n
852499,844859,n:n
852499,845011,n:n
852499,845012,n:n
852499,845019,n:n
852499,845020,n:n
852499,845090,n:n
852499,845110,n:n
852499,845121,n:n
852499,845129,n:n
852499,845130,n:n
852499,845140,n:n
852499,845150,n:n
852499,845180,n:n
852499,845190,n:n
852499,845210,n:n
852499,845221,n:n
852499,845229,n:n
852499,845230,n:n
852499,845290,n:n
852499,846610,n:n
852499,846620,n:n
852499,846630,n:n
852499,846691,n:n
852499,846692,n:n
852499,846693,n:n
852499,846694,n:n
852499,847310,n:n
852499,847321,n:n
852499,847329,n:n
852499,847330,n:n
852499,847340,n:n
852499,847350,n:n
852499,847510,n:n
852499,847521,n:n
852499,847529,n:n
852499,847590,n:n
852499,847621,n:n
852499,847629,n:n
852499,847681,n:n
852499,847689,n:n
852499,847690,n:n
852499,847710,n:n
852499,847720,n:n
852499,847730,n:n
852499,847740,n:n
852499,847751,n:n
852499,847759,n:n
852499,847780,n:n
852499,847790,n:n
852499,847810,n:n
852499,847890,n:n
852499,847910,n:n
852499,847920,n:n
852499,847930,n:n
852499,847940,n:n
852499,847950,n:n
852499,847960,n:n
852499,847971,n:n
852499,847979,n:n
852499,847981,n:n
852499,847982,n:n
852499,847989,n:n
852499,847990,n:n
852499,848610,n:n
852499,848620,n:n
852499,848630,n:n
852499,848640,n:n
852499,848690,n:n
852499,850300,n:n
852499,850410,n:n
852499,850421,n:n
852499,850422,n:n
852499,850423,n:n
852499,850431,n:n
852499,850432,n:n
852499,850433,n:n
852499,850434,n:n
852499,850440,n:n
852499,850450,n:n
852499,850490,n:n
852499,850811,n:n
852499,850819,n:n
852499,850860,n:n
852499,850870,n:n
852499,850940,n:n
852499,850980,n:n
852499,850990,n:n
852499,851010,n:n
852499,851020,n:n
852499,851030,n:n
852499,851090,n:n
852499,851210,n:n
852499,851220,n:n
852499,851230,n:n
852499,851240,n:n
852499,851290,n:n
852499,851410,n:n
852499,851420,n:n
852499,851430,n:n
852499,851440,n:n
852499,851490,n:n
852499,851610,n:n
852499,851621,n:n
852499,851629,n:n
852499,851631,n:n
852499,851632,n:n
852499,851633,n:n
852499,851640,n:n
852499,851650,n:n
852499,851660,n:n
852499,851671,n:n
852499,851672,n:n
852499,851679,n:n
852499,851680,n:n
852499,851690,n:n
852499,851711,n:n
852499,851712,n:n
852499,851718,n:n
852499,851761,n:n
852499,851762,n:n
852499,851769,n:n
852499,851770,n:n
852499,851810,n:n
852499,851821,n:n
852499,851822,n:n
852499,851829,n:n
852499,851830,n:n
852499,851840,n:n
852499,851850,n:n
852499,851890,n:n
852499,852210,n:n
852499,852290,n:n
852499,852910,n:n
852499,852990,n:n
852499,853010,n:n
852499,853080,n:n
852499,853090,n:n
852499,853110,n:n
852499,853120,n:n
852499,853180,n:n
852499,853190,n:n
852499,853810,n:n
852499,853890,n:n
852499,854310,n:n
852499,854320,n:n
852499,854330,n:n
852499,854370,n:n
852499,854390,n:n
852499,854810,n:n
852499,854890,n:n
852499,860711,n:n
852499,860712,n:n
852499,860719,n:n
852499,860721,n:n
852499,860729,n:n
852499,860730,n:n
852499,860791,n:n
852499,860799,n:n
852499,870810,n:n
852499,870821,n:n
852499,870829,n:n
852499,870830,n:n
852499,870840,n:n
852499,870850,n:n
852499,870870,n:n
852499,870880,n:n
852499,870891,n:n
852499,870892,n:n
852499,870893,n:n
852499,870894,n:n
852499,870895,n:n
852499,870899,n:n
852499,871410,n:n
852499,871420,n:n
852499,871491,n:n
852499,871492,n:n
852499,871493,n:n
852499,871494,n:n
852499,871495,n:n
852499,871496,n:n
852499,871499,n:n
852499,871610,n:n
852499,871620,n:n
852499,871631,n:n
852499,871639,n:n
852499,871640,n:n
852499,871680,n:n
852499,871690,n:n
852499,880310,n:n
852499,880320,n:n
852499,880330,n:n
852499,880390,n:n
852499,880510,n:n
852499,880521,n:n
852499,880529,n:n
852499,900510,n:n
852499,900580,n:n
852499,900590,n:n
852499,900610,n:n
852499,900630,n:n
852499,900640,n:n
852499,900651,n:n
852499,900652,n:n
852499,900653,n:n
852499,900659,n:n
852499,900661,n:n
852499,900669,n:n
852499,900691,n:n
852499,900699,n:n
852499,900710,n:n
852499,900720,n:n
852499,900791,n:n
852499,900792,n:n
852499,900850,n:n
852499,900890,n:n
852499,901010,n:n
852499,901050,n:n
852499,901060,n:n
852499,901090,n:n
852499,901110,n:n
852499,901120,n:n
852499,901180,n:n
852499,901190,n:n
852499,901210,n:n
852499,901290,n:n
852499,901310,n:n
852499,901320,n:n
852499,901380,n:n
852499,901390,n:n
852499,901410,n:n
852499,901420,n:n
852499,901480,n:n
852499,901490,n:n
852499,901510,n:n
852499,901520,n:n
852499,901530,n:n
852499,901540,n:n
852499,901580,n:n
852499,901590,n:n
852499,901710,n:n
852499,901720,n:n
852499,901730,n:n
852499,901780,n:n
852499,901790,n:n
852499,901811,n:n
852499,901812,n:n
852499,901813,n:n
852499,901814,n:n
852499,901819,n:n
852499,901820,n:n
852499,901831,n:n
852499,901832,n:n
852499,901839,n:n
852499,901841,n:n
852499,901849,n:n
852499,901850,n:n
852499,901890,n:n
852499,901910,n:n
852499,901920,n:n
852499,902000,n:n
852499,902110,n:n
852499,902121,n:n
852499,902129,n:n
852499,902131,n:n
852499,902139,n:n
852499,902140,n:n
852499,902150,n:n
852499,902190,n:n
852499,902212,n:n
852499,902213,n:n
852499,902214,n:n
852499,902219,n:n
852499,902221,n:n
852499,902229,n:n
852499,902230,n:n
852499,902290,n:n
852499,902300,n:n
852499,902410,n:n
852499,902480,n:n
852499,902490,n:n
852499,902511,n:n
852499,902519,n:n
852499,902580,n:n
852499,902590,n:n
852499,902610,n:n
852499,902620,n:n
852499,902680,n:n
852499,902690,n:n
852499,902710,n:n
852499,902720,n:n
852499,902730,n:n
852499,902750,n:n
852499,902780,n:n
852499,902790,n:n
852499,902810,n:n
852499,902820,n:n
852499,902830,n:n
852499,902890,n:n
852499,902910,n:n
852499,902920,n:n
852499,902990,n:n
852499,903010,n:n
852499,903020,n:n
852499,903031,n:n
852499,903032,n:n
852499,903033,n:n
852499,903039,n:n
852499,903040,n:n
852499,903082,n:n
852499,903084,n:n
852499,903089,n:n
852499,903090,n:n
852499,903110,n:n
852499,903120,n:n
852499,903141,n:n
852499,903149,n:n
852499,903180,n:n
852499,903190,n:n
852499,903210,n:n
852499,903220,n:n
852499,903281,n:n
852499,903289,n:n
852499,903290,n:n
852499,903300,n:n
852499,950300,n:n
852499,950420,n:n
852499,950430,n:n
852499,950440,n:n
852499,950450,n:n
852499,950490,n:n
852499,950510,n:n
852499,950590,n:n
852499,950611,n:n
852499,950612,n:n
852499,950619,n:n
852499,950621,n:n
852499,950629,n:n
852499,950631,n:n
852499,950632,n:n
852499,950639,n:n
852499,950640,n:n
852499,950651,n:n
852499,950659,n:n
852499,950661,n:n
852499,950662,n:n
852499,950669,n:n
852499,950670,n:n
852499,950691,n:n
852499,950699,n:n
852550,852550,n:1
852560,852560,n:1
852581,852580,n:1
852582,852580,n:1
852583,852580,n:1
852589,852580,n:1
852610,852610,n:1
852691,852691,n:1
852692,852692,n:1
852712,852712,n:1
852713,852713,n:1
852719,852719,n:1
852721,852721,n:1
852729,852729,n:1
852791,852791,n:1
852792,852792,n:1
852799,852799,n:1
852842,852841,n:n
852842,852849,n:n
852849,852849,n:1
852852,852851,n:n
852852,852859,n:n
852859,852859,n:1
852862,852861,n:n
852862,852869,n:n
852869,852869,n:1
852871,852871,n:1
852872,852872,n:1
852873,852873,n:1
852910,852910,n:1
852990,841311,n:n
852990,841319,n:n
852990,841320,n:n
852990,841330,n:n
852990,841340,n:n
852990,841350,n:n
852990,841360,n:n
852990,841370,n:n
852990,841381,n:n
852990,841382,n:n
852990,841391,n:n
852990,841392,n:n
852990,841410,n:n
852990,841420,n:n
852990,841430,n:n
852990,841440,n:n
852990,841451,n:n
852990,841459,n:n
852990,841460,n:n
852990,841480,n:n
852990,841490,n:n
852990,841510,n:n
852990,841520,n:n
852990,841581,n:n
852990,841582,n:n
852990,841583,n:n
852990,841590,n:n
852990,841710,n:n
852990,841720,n:n
852990,841780,n:n
852990,841790,n:n
852990,841810,n:n
852990,841821,n:n
852990,841829,n:n
852990,841830,n:n
852990,841840,n:n
852990,841850,n:n
852990,841861,n:n
852990,841869,n:n
852990,841891,n:n
852990,841899,n:n
852990,841911,n:n
852990,841919,n:n
852990,841920,n:n
852990,841931,n:n
852990,841932,n:n
852990,841939,n:n
852990,841940,n:n
852990,841950,n:n
852990,841960,n:n
852990,841981,n:n
852990,841989,n:n
852990,841990,n:n
852990,842111,n:n
852990,842112,n:n
852990,842119,n:n
852990,842121,n:n
852990,842122,n:n
852990,842123,n:n
852990,842129,n:n
852990,842131,n:n
852990,842139,n:n
852990,842191,n:n
852990,842199,n:n
852990,842211,n:n
852990,842219,n:n
852990,842220,n:n
852990,842230,n:n
852990,842240,n:n
852990,842290,n:n
852990,842310,n:n
852990,842320,n:n
852990,842330,n:n
852990,842381,n:n
852990,842382,n:n
852990,842389,n:n
852990,842390,n:n
852990,842410,n:n
852990,842420,n:n
852990,842430,n:n
852990,842481,n:n
852990,842489,n:n
852990,842490,n:n
852990,843110,n:n
852990,843120,n:n
852990,843131,n:n
852990,843139,n:n
852990,843141,n:n
852990,843142,n:n
852990,843143,n:n
852990,843149,n:n
852990,843610,n:n
852990,843621,n:n
852990,843629,n:n
852990,843680,n:n
852990,843691,n:n
852990,843699,n:n
852990,843810,n:n
852990,843820,n:n
852990,843830,n:n
852990,843840,n:n
852990,843850,n:n
852990,843860,n:n
852990,843880,n:n
852990,843890,n:n
852990,844110,n:n
852990,844120,n:n
852990,844130,n:n
852990,844140,n:n
852990,844180,n:n
852990,844190,n:n
852990,844311,n:n
852990,844312,n:n
852990,844313,n:n
852990,844314,n:n
852990,844315,n:n
852990,844316,n:n
852990,844317,n:n
852990,844319,n:n
852990,844331,n:n
852990,844332,n:n
852990,844339,n:n
852990,844391,n:n
852990,844399,n:n
852990,844811,n:n
852990,844819,n:n
852990,844820,n:n
852990,844831,n:n
852990,844832,n:n
852990,844833,n:n
852990,844839,n:n
852990,844842,n:n
852990,844849,n:n
852990,844851,n:n
852990,844859,n:n
852990,845011,n:n
852990,845012,n:n
852990,845019,n:n
852990,845020,n:n
852990,845090,n:n
852990,845110,n:n
852990,845121,n:n
852990,845129,n:n
852990,845130,n:n
852990,845140,n:n
852990,845150,n:n
852990,845180,n:n
852990,845190,n:n
852990,845210,n:n
852990,845221,n:n
852990,845229,n:n
852990,845230,n:n
852990,845290,n:n
852990,846610,n:n
852990,846620,n:n
852990,846630,n:n
852990,846691,n:n
852990,846692,n:n
852990,846693,n:n
852990,846694,n:n
852990,847310,n:n
852990,847321,n:n
852990,847329,n:n
852990,847330,n:n
852990,847340,n:n
852990,847350,n:n
852990,847510,n:n
852990,847521,n:n
852990,847529,n:n
852990,847590,n:n
852990,847621,n:n
852990,847629,n:n
852990,847681,n:n
852990,847689,n:n
852990,847690,n:n
852990,847710,n:n
852990,847720,n:n
852990,847730,n:n
852990,847740,n:n
852990,847751,n:n
852990,847759,n:n
852990,847780,n:n
852990,847790,n:n
852990,847810,n:n
852990,847890,n:n
852990,847910,n:n
852990,847920,n:n
852990,847930,n:n
852990,847940,n:n
852990,847950,n:n
852990,847960,n:n
852990,847971,n:n
852990,847979,n:n
852990,847981,n:n
852990,847982,n:n
852990,847989,n:n
852990,847990,n:n
852990,848610,n:n
852990,848620,n:n
852990,848630,n:n
852990,848640,n:n
852990,848690,n:n
852990,850300,n:n
852990,850410,n:n
852990,850421,n:n
852990,850422,n:n
852990,850423,n:n
852990,850431,n:n
852990,850432,n:n
852990,850433,n:n
852990,850434,n:n
852990,850440,n:n
852990,850450,n:n
852990,850490,n:n
852990,850811,n:n
852990,850819,n:n
852990,850860,n:n
852990,850870,n:n
852990,850940,n:n
852990,850980,n:n
852990,850990,n:n
852990,851010,n:n
852990,851020,n:n
852990,851030,n:n
852990,851090,n:n
852990,851210,n:n
852990,851220,n:n
852990,851230,n:n
852990,851240,n:n
852990,851290,n:n
852990,851410,n:n
852990,851420,n:n
852990,851430,n:n
852990,851440,n:n
852990,851490,n:n
852990,851610,n:n
852990,851621,n:n
852990,851629,n:n
852990,851631,n:n
852990,851632,n:n
852990,851633,n:n
852990,851640,n:n
852990,851650,n:n
852990,851660,n:n
852990,851671,n:n
852990,851672,n:n
852990,851679,n:n
852990,851680,n:n
852990,851690,n:n
852990,851711,n:n
852990,851712,n:n
852990,851718,n:n
852990,851761,n:n
852990,851762,n:n
852990,851769,n:n
852990,851770,n:n
852990,851810,n:n
852990,851821,n:n
852990,851822,n:n
852990,851829,n:n
852990,851830,n:n
852990,851840,n:n
852990,851850,n:n
852990,851890,n:n
852990,852210,n:n
852990,852290,n:n
852990,852910,n:n
852990,852990,n:n
852990,853010,n:n
852990,853080,n:n
852990,853090,n:n
852990,853110,n:n
852990,853120,n:n
852990,853180,n:n
852990,853190,n:n
852990,853810,n:n
852990,853890,n:n
852990,854310,n:n
852990,854320,n:n
852990,854330,n:n
852990,854370,n:n
852990,854390,n:n
852990,854810,n:n
852990,854890,n:n
852990,860711,n:n
852990,860712,n:n
852990,860719,n:n
852990,860721,n:n
852990,860729,n:n
852990,860730,n:n
852990,860791,n:n
852990,860799,n:n
852990,870810,n:n
852990,870821,n:n
852990,870829,n:n
852990,870830,n:n
852990,870840,n:n
852990,870850,n:n
852990,870870,n:n
852990,870880,n:n
852990,870891,n:n
852990,870892,n:n
852990,870893,n:n
852990,870894,n:n
852990,870895,n:n
852990,870899,n:n
852990,871410,n:n
852990,871420,n:n
852990,871491,n:n
852990,871492,n:n
852990,871493,n:n
852990,871494,n:n
852990,871495,n:n
852990,871496,n:n
852990,871499,n:n
852990,871610,n:n
852990,871620,n:n
852990,871631,n:n
852990,871639,n:n
852990,871640,n:n
852990,871680,n:n
852990,871690,n:n
852990,880310,n:n
852990,880320,n:n
852990,880330,n:n
852990,880390,n:n
852990,880510,n:n
852990,880521,n:n
852990,880529,n:n
852990,900510,n:n
852990,900580,n:n
852990,900590,n:n
852990,900610,n:n
852990,900630,n:n
852990,900640,n:n
852990,900651,n:n
852990,900652,n:n
852990,900653,n:n
852990,900659,n:n
852990,900661,n:n
852990,900669,n:n
852990,900691,n:n
852990,900699,n:n
852990,900710,n:n
852990,900720,n:n
852990,900791,n:n
852990,900792,n:n
852990,900850,n:n
852990,900890,n:n
852990,901010,n:n
852990,901050,n:n
852990,901060,n:n
852990,901090,n:n
852990,901110,n:n
852990,901120,n:n
852990,901180,n:n
852990,901190,n:n
852990,901210,n:n
852990,901290,n:n
852990,901310,n:n
852990,901320,n:n
852990,901380,n:n
852990,901390,n:n
852990,901410,n:n
852990,901420,n:n
852990,901480,n:n
852990,901490,n:n
852990,901510,n:n
852990,901520,n:n
852990,901530,n:n
852990,901540,n:n
852990,901580,n:n
852990,901590,n:n
852990,901710,n:n
852990,901720,n:n
852990,901730,n:n
852990,901780,n:n
852990,901790,n:n
852990,901811,n:n
852990,901812,n:n
852990,901813,n:n
852990,901814,n:n
852990,901819,n:n
852990,901820,n:n
852990,901831,n:n
852990,901832,n:n
852990,901839,n:n
852990,901841,n:n
852990,901849,n:n
852990,901850,n:n
852990,901890,n:n
852990,901910,n:n
852990,901920,n:n
852990,902000,n:n
852990,902110,n:n
852990,902121,n:n
852990,902129,n:n
852990,902131,n:n
852990,902139,n:n
852990,902140,n:n
852990,902150,n:n
852990,902190,n:n
852990,902212,n:n
852990,902213,n:n
852990,902214,n:n
852990,902219,n:n
852990,902221,n:n
852990,902229,n:n
852990,902230,n:n
852990,902290,n:n
852990,902300,n:n
852990,902410,n:n
852990,902480,n:n
852990,902490,n:n
852990,902511,n:n
852990,902519,n:n
852990,902580,n:n
852990,902590,n:n
852990,902610,n:n
852990,902620,n:n
852990,902680,n:n
852990,902690,n:n
852990,902710,n:n
852990,902720,n:n
852990,902730,n:n
852990,902750,n:n
852990,902780,n:n
852990,902790,n:n
852990,902810,n:n
852990,902820,n:n
852990,902830,n:n
852990,902890,n:n
852990,902910,n:n
852990,902920,n:n
852990,902990,n:n
852990,903010,n:n
852990,903020,n:n
852990,903031,n:n
852990,903032,n:n
852990,903033,n:n
852990,903039,n:n
852990,903040,n:n
852990,903082,n:n
852990,903084,n:n
852990,903089,n:n
852990,903090,n:n
852990,903110,n:n
852990,903120,n:n
852990,903141,n:n
852990,903149,n:n
852990,903180,n:n
852990,903190,n:n
852990,903210,n:n
852990,903220,n:n
852990,903281,n:n
852990,903289,n:n
852990,903290,n:n
852990,903300,n:n
852990,950300,n:n
852990,950420,n:n
852990,950430,n:n
852990,950440,n:n
852990,950450,n:n
852990,950490,n:n
852990,950510,n:n
852990,950590,n:n
852990,950611,n:n
852990,950612,n:n
852990,950619,n:n
852990,950621,n:n
852990,950629,n:n
852990,950631,n:n
852990,950632,n:n
852990,950639,n:n
852990,950640,n:n
852990,950651,n:n
852990,950659,n:n
852990,950661,n:n
852990,950662,n:n
852990,950669,n:n
852990,950670,n:n
852990,950691,n:n
852990,950699,n:n
853010,853010,n:1
853080,853080,n:1
853090,853090,n:1
853110,853110,n:1
853120,853120,n:1
853180,853180,n:1
853190,853190,n:1
853210,853210,n:1
853221,853221,n:1
853222,853222,n:1
853223,853223,n:1
853224,853224,n:1
853225,853225,n:1
853229,853229,n:1
853230,853230,n:1
853290,853290,n:1
853310,853310,n:1
853321,853321,n:1
853329,853329,n:1
853331,853331,n:1
853339,853339,n:1
853340,853340,n:1
853390,853390,n:1
853400,853400,n:1
853510,853510,n:1
853521,853521,n:1
853529,853529,n:1
853530,853530,n:1
853540,853540,n:1
853590,853590,n:1
853610,853610,n:1
853620,853620,n:1
853630,853630,n:1
853641,853641,n:1
853649,853649,n:1
853650,853650,n:1
853661,853661,n:1
853669,853669,n:1
853670,853670,n:1
853690,853690,n:1
853710,853710,n:1
853720,853720,n:1
853810,853810,n:1
853890,853890,n:1
853910,853910,n:1
853921,853921,n:1
853922,853922,n:1
853929,853929,n:1
853931,853931,n:1
853932,853932,n:1
853939,853939,n:1
853941,853941,n:1
853949,853949,n:1
853951,853990,n:n
853951,854370,n:n
853951,940510,n:n
853951,940520,n:n
853951,940530,n:n
853951,940540,n:n
853952,854370,n:1
853990,853990,n:n
853990,854390,n:n
853990,940599,n:n
854011,854011,n:1
854012,854012,n:1
854020,854020,n:1
854040,854040,n:1
854060,854060,n:1
854071,854071,n:1
854079,854079,n:1
854081,854081,n:1
854089,854089,n:1
854091,854091,n:1
854099,854099,n:1
854110,854110,n:1
854121,854121,n:1
854129,854129,n:1
854130,854130,n:1
854141,854140,n:1
854142,854140,n:1
854143,854140,n:1
854149,854140,n:1
854151,842211,n:n
854151,842219,n:n
854151,842220,n:n
854151,842230,n:n
854151,842240,n:n
854151,842290,n:n
854151,843110,n:n
854151,843120,n:n
854151,843131,n:n
854151,843139,n:n
854151,843141,n:n
854151,843142,n:n
854151,843143,n:n
854151,843149,n:n
854151,844311,n:n
854151,844312,n:n
854151,844313,n:n
854151,844314,n:n
854151,844315,n:n
854151,844316,n:n
854151,844317,n:n
854151,844319,n:n
854151,844331,n:n
854151,844332,n:n
854151,844339,n:n
854151,844391,n:n
854151,844399,n:n
854151,845011,n:n
854151,845012,n:n
854151,845019,n:n
854151,845020,n:n
854151,845090,n:n
854151,846610,n:n
854151,846620,n:n
854151,846630,n:n
854151,846691,n:n
854151,846692,n:n
854151,846693,n:n
854151,846694,n:n
854151,847310,n:n
854151,847321,n:n
854151,847329,n:n
854151,847330,n:n
854151,847340,n:n
854151,847350,n:n
854151,847621,n:n
854151,847629,n:n
854151,847681,n:n
854151,847689,n:n
854151,847690,n:n
854151,850410,n:n
854151,850421,n:n
854151,850422,n:n
854151,850423,n:n
854151,850431,n:n
854151,850432,n:n
854151,850433,n:n
854151,850434,n:n
854151,850440,n:n
854151,850450,n:n
854151,850490,n:n
854151,851711,n:n
854151,851712,n:n
854151,851718,n:n
854151,851761,n:n
854151,851762,n:n
854151,851769,n:n
854151,851770,n:n
854151,851810,n:n
854151,851821,n:n
854151,851822,n:n
854151,851829,n:n
854151,851830,n:n
854151,851840,n:n
854151,851850,n:n
854151,851890,n:n
854151,852210,n:n
854151,852290,n:n
854151,852910,n:n
854151,852990,n:n
854151,853010,n:n
854151,853080,n:n
854151,853090,n:n
854151,853110,n:n
854151,853120,n:n
854151,853180,n:n
854151,853190,n:n
854151,853510,n:n
854151,853521,n:n
854151,853529,n:n
854151,853530,n:n
854151,853540,n:n
854151,853590,n:n
854151,853610,n:n
854151,853620,n:n
854151,853630,n:n
854151,853641,n:n
854151,853649,n:n
854151,853650,n:n
854151,853661,n:n
854151,853669,n:n
854151,853670,n:n
854151,853690,n:n
854151,853710,n:n
854151,853720,n:n
854151,853810,n:n
854151,853890,n:n
854151,854310,n:n
854151,854320,n:n
854151,854330,n:n
854151,854370,n:n
854151,854390,n:n
854151,854810,n:n
854151,854890,n:n
854151,902511,n:n
854151,902519,n:n
854151,902580,n:n
854151,902590,n:n
854151,902610,n:n
854151,902620,n:n
854151,902680,n:n
854151,902690,n:n
854151,903010,n:n
854151,903020,n:n
854151,903031,n:n
854151,903032,n:n
854151,903033,n:n
854151,903039,n:n
854151,903040,n:n
854151,903082,n:n
854151,903084,n:n
854151,903089,n:n
854151,903090,n:n
854151,903110,n:n
854151,903120,n:n
854151,903141,n:n
854151,903149,n:n
854151,903180,n:n
854151,903190,n:n
854151,903210,n:n
854151,903220,n:n
854151,903281,n:n
854151,903289,n:n
854151,903290,n:n
854151,903300,n:n
854151,930510,n:n
854151,930520,n:n
854151,930591,n:n
854151,930599,n:n
854151,930621,n:n
854151,930629,n:n
854151,930630,n:n
854151,930690,n:n
854151,950420,n:n
