hs6_2012,hts8_2012
841989,84198960
841989,84198995
841990,84199010
841990,84199020
841990,84199030
841990,84199050
841990,84199085
841990,84199095
842010,84201010
842010,84201020
842010,84201090
842091,84209110
842091,84209120
842091,84209190
842099,84209910
842099,84209920
842099,84209990
842111,84211100
842112,84211200
842119,84211900
842121,84212100
842122,84212200
842123,84212300
842129,84212900
842131,84213100
842139,84213940
842139,84213980
842191,84219120
842191,84219140
842191,84219160
842199,84219900
842211,84221100
842219,84221900
842220,84222000
842230,84223011
842230,84223091
842240,84224011
842240,84224091
842290,84229002
842290,84229004
842290,84229006
842290,84229011
842290,84229021
842290,84229091
842310,84231000
842320,84232000
842320,84232010
842320,84232090
842330,84233000
842381,84238100
842382,84238200
842389,84238900
842389,84238910
842389,84238990
842390,84239000
842390,84239010
842390,84239090
842410,84241000
842420,84242010
842420,84242090
842430,84243010
842430,84243090
842481,84248110
842481,84248190
842489,84248900
842489,84248910
842489,84248990
842490,84249005
842490,84249010
842490,84249020
842490,84249090
842511,84251100
842519,84251900
842531,84253101
842539,84253901
842541,84254100
842542,84254200
842549,84254900
842611,84261100
842612,84261200
842619,84261900
842620,84262000
842630,84263000
842641,84264100
842649,84264900
842691,84269100
842699,84269900
842710,84271040
842710,84271080
842720,84272040
842720,84272080
842790,84279000
842810,84281000
842820,84282000
842831,84283100
842832,84283200
842833,84283300
842839,84283900
842840,84284000
842860,84286000
842890,84289002
842911,84291100
842919,84291900
842920,84292000
842930,84293000
842940,84294000
842951,84295110
842951,84295150
842952,84295210
842952,84295250
842959,84295910
842959,84295950
843010,84301000
843020,84302000
843031,84303100
843039,84303900
843041,84304100
843049,84304940
843049,84304980
843050,84305010
843050,84305050
843061,84306100
843069,84306901
843110,84311000
843120,84312000
843131,84313100
843139,84313900
843141,84314100
843142,84314200
843143,84314340
843143,84314380
843149,84314910
843149,84314990
843210,84321000
843221,84322100
843229,84322900
843230,84323000
843240,84324000
843280,84328000
843290,84329000
843311,84331100
843319,84331900
843320,84332000
843330,84333000
843340,84334000
843351,84335100
843352,84335200
843353,84335300
843359,84335900
843360,84336000
843390,84339010
843390,84339050
843410,84341000
843420,84342000
843490,84349000
843510,84351000
843590,84359000
843610,84361000
843621,84362100
843629,84362900
843680,84368000
843691,84369100
843699,84369900
843710,84371000
843780,84378000
843790,84379000
843810,84381000
843820,84382000
843830,84383000
843840,84384000
843850,84385000
843860,84386000
843880,84388000
843890,84389010
843890,84389090
843910,84391000
843920,84392000
843930,84393000
843991,84399110
843991,84399190
843999,84399910
843999,84399950
844010,84401000
844090,84409000
844110,84411000
844120,84412000
844130,84413000
844140,84414000
844180,84418000
844190,84419000
844230,84423001
844240,84424000
844250,84425010
844250,84425090
844250,84425090
844311,84431110
844311,84431150
844312,84431200
844313,84431300
844314,84431400
844315,84431500
844316,84431600
844317,84431700
844319,84431920
844319,84431930
844331,84433100
844332,84433210
844332,84433250
844339,84433910
844339,84433920
844339,84433920
844339,84433930
844339,84433940
844339,84433940
844339,84433950
844339,84433950
844339,84433960
844339,84433990
844391,84439110
844391,84439120
844391,84439120
844391,84439130
844399,84439910
844399,84439920
844399,84439925
844399,84439930
844399,84439935
844399,84439940
844399,84439945
844399,84439950
844400,84440000
844511,84451100
844512,84451200
844513,84451300
844519,84451900
844520,84452000
844530,84453000
844540,84454000
844590,84459000
844610,84461000
844621,84462110
844621,84462150
844629,84462900
844630,84463010
844630,84463050
844711,84471110
844711,84471190
844712,84471210
844712,84471290
844720,84472020
844720,84472030
844720,84472040
844720,84472060
844790,84479010
844790,84479050
844790,84479090
844811,84481100
844819,84481900
844820,84482010
844820,84482050
844831,84483100
844832,84483200
844833,84483300
844839,84483910
844839,84483950
844839,84483990
844842,84484200
844849,84484910
844849,84484920
844851,84485110
844851,84485120
844851,84485130
844851,84485150
844859,84485910
844859,84485950
844900,84490010
844900,84490050
845011,84501100
845012,84501200
845019,84501900
845020,84502000
845090,84509020
845090,84509040
845090,84509060
845110,84511000
845121,84512100
845129,84512900
845130,84513000
845140,84514000
845150,84515000
845180,84518000
845190,84519030
845190,84519060
845190,84519090
845210,84521000
845221,84522110
845221,84522190
845229,84522910
845229,84522990
845230,84523000
845290,84529010
845290,84529020
845310,84531000
845320,84532000
845380,84538000
845390,84539010
845390,84539050
845410,84541000
845420,84542000
845430,84543000
845490,84549000
845510,84551000
845521,84552100
845522,84552200
845530,84553000
845590,84559040
845590,84559080
845610,84561010
845610,84561070
845610,84561080
845610,84561090
845620,84562010
845620,84562050
845630,84563010
845630,84563050
845690,84569021
845690,84569030
845690,84569070
845710,84571000
845720,84572000
845730,84573000
845811,84581100
845819,84581900
845891,84589110
845891,84589150
845899,84589910
845899,84589950
845910,84591000
845921,84592100
845929,84592900
845931,84593100
845939,84593900
845940,84594000
845951,84595100
845959,84595900
845961,84596100
845969,84596900
845970,84597040
845970,84597080
846011,84601100
846019,84601900
846021,84602100
846029,84602900
846031,84603100
846039,84603900
846040,84604040
846040,84604080
846090,84609040
846090,84609080
846120,84612040
846120,84612080
846130,84613040
846130,84613080
846140,84614010
846140,84614050
846150,84615040
846150,84615080
846190,84619030
846190,84619060
846210,84621000
846221,84622100
846229,84622900
846231,84623100
846239,84623900
846241,84624100
846249,84624900
846291,84629140
846291,84629180
846299,84629940
846299,84629980
846310,84631000
846320,84632000
846330,84633000
846390,84639000
846410,84641001
846420,84642001
846490,84649001
846510,84651000
846591,84659100
846592,84659200
846593,84659300
846594,84659400
846595,84659500
846596,84659600
846599,84659901
846610,84661001
846620,84662010
846620,84662080
846630,84663010
846630,84663060
846630,84663080
846691,84669110
846691,84669150
846692,84669210
846692,84669250
846693,84669311
846693,84669315
846693,84669330
846693,84669353
846693,84669360
846693,84669375
846693,84669395
846693,84669396
846693,84669398
846694,84669420
846694,84669440
846694,84669465
846694,84669485
846711,84671110
846711,84671150
846719,84671910
846719,84671950
846721,84672100
846722,84672200
846729,84672900
846781,84678100
846789,84678910
846789,84678950
846791,84679101
846792,84679200
846799,84679901
846810,84681000
846820,84682010
846820,84682050
846880,84688010
846880,84688050
846890,84689010
846890,84689050
846900,84690000
847010,84701000
847021,84702100
847029,84702900
847030,84703000
847050,84705000
847090,84709001
847130,84713001
847141,84714101
847149,84714900
847150,84715001
847160,84716010
847160,84716020
847160,84716070
847160,84716080
847160,84716090
847170,84717010
847170,84717020
847170,84717030
847170,84717040
847170,84717050
847170,84717060
847170,84717090
847180,84718010
847180,84718040
847180,84718090
847190,84719000
847210,84721000
847210,84721000
847230,84723000
847290,84729005
847290,84729005
847290,84729010
847290,84729040
847290,84729040
847290,84729060
847290,84729090
847290,84729090
847310,84731001
847310,84731020
847310,84731020
847310,84731040
847310,84731041
847310,84731060
847310,84731060
847310,84731090
847310,84731090
847321,84732100
847329,84732900
847330,84733011
847330,84733020
847330,84733051
847330,84733091
847340,84734001
847340,84734010
847340,84734010
847340,84734085
847340,84734086
847350,84735030
847350,84735060
847350,84735090
847410,84741000
847420,84742000
847431,84743100
847432,84743200
847439,84743900
847480,84748000
847490,84749000
847510,84751000
847521,84752100
847529,84752900
847590,84759010
847590,84759090
847621,84762100
847629,84762900
847681,84768100
847689,84768900
847690,84769000
847710,84771030
847710,84771040
847710,84771090
847720,84772000
847730,84773000
847740,84774001
847751,84775100
847759,84775901
847780,84778000
847790,84779025
847790,84779045
847790,84779065
847790,84779085
847810,84781000
847890,84789000
847910,84791000
847920,84792000
847930,84793000
847940,84794000
847950,84795000
847960,84796000
847971,84797100
847979,84797900
847981,84798100
847982,84798200
847989,84798910
847989,84798920
847989,84798955
847989,84798965
847989,84798970
847989,84798983
847989,84798992
847989,84798994
847989,84798998
847990,84799041
847990,84799045
847990,84799055
847990,84799065
847990,84799075
847990,84799085
847990,84799094
848010,84801000
848020,84802000
848030,84803000
848041,84804100
848049,84804900
848050,84805000
848060,84806000
848071,84807110
848071,84807140
848071,84807180
848079,84807910
848079,84807990
848110,84811000
848120,84812000
848130,84813010
848130,84813020
848130,84813090
848140,84814000
848180,84818010
848180,84818030
848180,84818050
848180,84818090
848190,84819010
848190,84819030
848190,84819050
848190,84819090
848210,84821010
848210,84821050
848220,84822000
848230,84823000
848240,84824000
848250,84825000
848280,84828000
848291,84829100
848299,84829905
848299,84829915
848299,84829925
848299,84829935
848299,84829945
848299,84829965
848310,84831010
848310,84831030
848310,84831050
848320,84832040
848320,84832080
848330,84833040
848330,84833080
848340,84834010
848340,84834030
848340,84834050
848340,84834070
848340,84834080
848340,84834090
848350,84835040
848350,84835060
848350,84835090
848360,84836040
848360,84836080
848390,84839010
848390,84839020
848390,84839030
848390,84839050
848390,84839070
848390,84839080
848410,84841000
848420,84842000
848490,84849000
848610,84861000
848620,84862000
848630,84863000
848640,84864000
848690,84869000
848710,84871000
848790,84879000
850110,85011020
850110,85011040
850110,85011060
850120,85012020
850120,85012040
850120,85012050
850120,85012060
850131,85013120
850131,85013140
850131,85013150
850131,85013160
850131,85013180
850132,85013220
850132,85013245
850132,85013255
850132,85013260
850133,85013320
850133,85013330
850133,85013340
